img,x1,y1,x2,y2,category
971,52,110,405,348,10
972,0,0,188,141,10
973,12,0,320,240,10
974,10,19,218,150,10
975,52,18,320,218,10
976,0,0,187,212,10
977,0,0,400,345,10
978,2,2,214,130,10
979,28,24,366,303,10
980,0,0,160,132,10
981,0,0,160,132,10
982,0,0,231,200,10
983,0,0,185,201,10
984,163,0,520,345,10
985,34,29,511,396,10
986,0,26,407,337,10
987,29,16,197,158,10
988,0,0,397,337,10
989,0,0,520,390,10
990,0,0,800,600,10
991,20,18,222,194,10
992,18,17,225,195,10
993,0,57,351,300,10
994,78,18,300,217,10
995,0,53,345,345,10
996,0,0,450,367,10
997,18,24,300,224,10
998,0,8,240,290,10
999,0,0,480,360,10
9109,52,24,429,318,10
9292,40,24,432,330,10
9297,40,16,412,339,10
10636,42,0,480,343,10
10836,25,3,477,340,10
10851,0,82,267,403,10
10869,7,22,358,480,10
10870,0,25,360,456,10
10899,0,81,360,410,10
10948,0,15,355,480,10
11112,0,0,430,349,10
11123,18,10,426,321,10
11220,36,12,459,348,10
11283,6,60,261,288,10
11615,3,114,201,327,10
11616,13,142,195,324,10
11620,13,25,429,460,10
11671,79,0,466,288,10
13751,8,136,292,340,10
13769,12,144,284,402,10
13784,55,47,476,378,10
13791,30,0,340,202,10
14264,0,4,153,152,10
14527,386,0,800,461,10
14763,95,12,465,412,10
14764,330,60,708,412,10
14768,66,65,480,391,10
14769,43,83,465,475,10
15051,108,51,550,393,10
15469,0,98,368,526,10
15614,121,36,590,401,10
15695,36,33,363,356,10
15773,306,94,597,419,10
15833,20,181,358,450,10
16190,5,24,262,241,10
16631,10,46,298,341,10
3693,0,97,60,132,38
3694,496,156,640,430,38
3695,0,6,140,185,38
3696,130,202,226,294,38
3697,63,115,156,175,38
3698,401,34,560,197,38
3699,40,192,140,320,38
3700,46,62,437,318,38
3701,0,82,128,199,38
3702,297,28,465,165,38
3703,18,261,225,404,38
3704,12,90,147,189,38
3705,2,72,168,240,38
3706,44,23,284,111,38
3707,111,10,150,79,38
3708,106,66,150,110,38
3709,155,461,298,620,38
3710,206,510,398,630,38
3711,52,21,237,155,38
3712,0,26,148,171,38
3713,13,150,203,318,38
3714,116,92,640,480,38
3715,0,0,600,450,38
3716,38,95,498,285,38
3717,38,136,560,410,38
3718,16,40,633,480,38
3719,63,62,102,132,38
3720,64,106,416,350,38
3721,65,21,238,243,38
3722,207,32,343,202,38
3723,85,77,175,183,38
3724,102,74,220,182,38
3725,18,15,496,343,38
3726,189,109,300,225,38
3727,112,81,192,225,38
3728,20,227,411,553,38
3729,141,77,340,270,38
3730,339,427,438,644,38
3731,105,324,300,474,38
3732,148,52,497,424,38
3733,3,185,150,375,38
3734,197,141,355,348,38
3735,0,66,380,300,38
3736,242,44,334,185,38
3737,12,107,110,209,38
3738,52,301,217,492,38
3739,66,246,193,400,38
3740,117,36,495,375,38
3741,162,6,292,117,38
3742,158,29,244,98,38
3743,210,88,308,204,38
3744,0,33,404,300,38
3745,12,78,273,300,38
3746,186,61,542,332,38
3747,0,46,448,391,38
3748,0,192,450,521,38
3749,396,266,574,480,38
3750,320,193,640,496,38
3751,24,271,266,400,38
3752,86,191,446,380,38
3753,0,194,240,349,38
3754,16,91,282,249,38
3755,0,120,241,285,38
3756,9,25,114,114,38
3757,175,45,416,260,38
3758,178,113,318,231,38
3759,37,108,536,356,38
3760,174,75,260,226,38
3761,105,87,341,233,38
3762,68,36,604,417,38
3763,15,106,218,233,38
3764,82,122,451,375,38
3765,0,0,300,300,38
3766,66,87,156,183,38
3767,106,109,199,247,38
3768,0,185,640,448,38
3769,116,40,193,113,38
3770,367,215,762,468,38
3771,133,73,523,397,38
3772,292,14,476,228,38
3773,139,91,673,592,38
3774,255,86,776,477,38
3775,89,59,400,363,38
3776,0,54,600,525,38
3777,0,65,360,301,38
3778,0,54,300,264,38
3779,0,112,500,418,38
3780,28,73,457,415,38
3781,0,28,567,600,38
3782,39,45,555,496,38
3783,40,99,630,334,38
3784,0,92,485,326,38
3785,0,0,294,220,38
3786,125,55,413,351,38
3787,183,58,458,328,38
3788,50,58,410,325,38
3789,167,102,403,261,38
3790,17,50,390,362,38
3791,27,15,347,209,38
3792,1,60,340,315,38
6947,168,113,600,525,38
6963,183,52,278,158,38
7014,150,76,356,245,38
7056,184,44,410,236,38
7092,98,163,337,329,38
7145,248,203,409,372,38
7321,496,180,566,332,38
13703,328,215,424,323,38
13982,85,64,163,168,38
14071,521,105,600,271,38
14378,515,333,601,415,38
14501,16,99,480,573,38
14573,0,82,118,192,38
14576,304,97,448,244,38
14931,183,380,400,660,38
15088,63,48,547,399,38
15848,31,162,373,450,38
16615,315,111,477,175,38
8438,5,45,250,236,80
8439,48,5,255,160,80
8440,0,0,264,237,80
8441,40,0,214,171,80
8442,128,4,441,320,80
8443,127,168,588,686,80
8444,166,184,800,600,80
8445,9,13,200,200,80
8446,22,17,258,158,80
8447,48,113,395,451,80
8448,121,0,365,162,80
8449,0,0,345,216,80
8450,18,70,392,290,80
8451,4,0,278,240,80
8452,0,0,270,240,80
8453,45,20,241,213,80
8454,96,0,480,353,80
8455,57,0,200,99,80
8456,48,0,248,240,80
8457,48,33,385,320,80
8458,13,0,153,122,80
8459,123,154,557,700,80
8460,42,12,273,180,80
8461,19,9,163,114,80
8462,24,11,175,118,80
8463,98,0,481,270,80
8464,199,72,800,420,80
8465,23,13,168,129,80
8466,0,0,578,553,80
8467,95,33,457,281,80
8468,37,10,159,140,80
8469,42,90,470,305,80
8470,8,19,200,120,80
8471,24,0,165,135,80
8472,0,20,165,111,80
8473,38,11,175,105,80
8474,38,6,272,230,80
8475,22,56,240,260,80
8476,10,0,204,153,80
8477,0,40,501,376,80
8478,9,1,288,268,80
8479,0,22,263,328,80
8480,23,9,197,129,80
8481,23,71,210,212,80
8482,7,4,170,165,80
8483,31,0,280,210,80
8484,82,0,420,246,80
8485,33,0,245,210,80
8486,0,0,200,150,80
8487,31,12,254,210,80
8488,0,0,253,210,80
8489,16,0,276,240,80
8490,0,0,306,189,80
8491,0,0,180,94,80
8492,32,3,162,97,80
8493,74,0,234,240,80
8494,29,0,129,120,80
8495,0,35,726,446,80
8496,18,27,222,213,80
8497,49,129,443,658,80
8498,119,0,351,263,80
8499,16,0,416,384,80
8500,6,0,320,230,80
8501,21,3,240,203,80
8502,0,0,320,240,80
8503,10,0,320,240,80
8504,25,4,316,225,80
8505,15,0,193,131,80
8506,23,52,330,234,80
8507,0,0,320,240,80
8508,0,0,320,204,80
8509,10,14,316,226,80
8510,0,0,450,300,80
8511,0,0,640,404,80
8512,30,24,281,281,80
8513,16,22,284,228,80
8514,165,6,505,346,80
8515,20,0,660,357,80
8516,116,156,568,700,80
8517,0,30,200,150,80
8518,58,22,292,200,80
8519,21,0,519,419,80
8520,26,73,422,274,80
8521,0,36,240,256,80
8522,0,0,330,248,80
8523,0,16,240,304,80
8524,81,228,480,417,80
8525,0,0,640,468,80
8526,15,0,600,338,80
8527,0,0,384,255,80
8528,15,0,600,338,80
8529,58,0,166,120,80
8530,29,0,295,230,80
8531,0,20,235,176,80
8532,75,25,211,211,80
8533,408,0,800,600,80
8534,0,0,240,240,80
8535,26,33,541,365,80
8536,35,21,290,200,80
8537,0,61,350,265,80
11365,97,76,456,328,80
12882,275,102,431,256,80
15179,192,131,332,240,80
16750,0,1,618,477,80
16755,36,91,466,310,80
16759,72,5,459,271,80
16767,86,29,399,288,80
16778,10,9,370,296,80
16784,54,57,352,268,80
16793,7,1,488,298,80
46,96,48,409,330,12
54,6,102,250,409,12
94,90,39,382,315,12
95,72,33,360,327,12
1100,13,30,270,187,12
1101,92,45,560,412,12
1102,10,28,448,320,12
1103,12,17,240,177,12
1104,15,21,234,163,12
1105,0,26,220,199,12
1106,0,45,311,187,12
1107,18,25,222,165,12
1109,7,17,186,138,12
1110,42,55,452,281,12
1111,100,78,560,429,12
1112,168,82,548,370,12
1113,34,102,556,405,12
1114,28,4,246,212,12
1115,69,85,556,410,12
1116,90,90,574,441,12
1117,34,65,597,424,12
1118,81,78,548,384,12
1119,18,25,392,258,12
1120,0,0,350,263,12
1121,0,0,215,162,12
1122,0,0,176,104,12
1124,0,0,250,188,12
1125,17,0,247,179,12
1126,92,18,530,445,12
1127,1,1,248,183,12
1128,15,0,238,175,12
1129,10,0,200,138,12
1130,0,6,233,177,12
1131,126,46,358,261,12
1132,0,70,171,198,12
1133,24,20,161,141,12
1134,4,8,200,128,12
1135,0,0,200,150,12
1136,59,49,306,239,12
1137,0,60,229,250,12
1138,135,0,508,245,12
1139,23,40,207,218,12
1140,46,10,227,207,12
1141,0,63,237,165,12
1143,27,97,217,287,12
1144,82,72,480,319,12
1145,0,7,279,198,12
1146,6,9,245,149,12
1147,7,42,241,260,12
1148,9,15,201,111,12
1149,28,132,202,280,12
1150,28,0,246,170,12
1151,40,0,250,172,12
1152,76,16,216,173,12
1153,18,18,221,229,12
1154,13,52,230,208,12
1155,33,42,128,120,12
1156,0,5,400,296,12
1157,152,134,534,405,12
1158,20,0,320,240,12
1159,50,20,141,89,12
1160,7,0,250,171,12
1161,98,56,482,370,12
1162,66,50,205,165,12
1163,0,0,439,315,12
1164,0,66,314,281,12
1165,0,14,200,196,12
1166,34,38,132,122,12
1167,0,86,274,310,12
1168,8,90,578,458,12
1169,93,84,513,409,12
1170,181,138,497,388,12
1171,165,120,529,400,12
1172,142,125,468,401,12
1173,36,18,292,208,12
1174,0,12,308,220,12
1175,32,42,290,188,12
1176,165,80,492,377,12
1178,0,48,240,320,12
1179,0,134,172,320,12
1180,13,0,290,231,12
1181,13,0,273,221,12
1182,1,4,297,214,12
1183,0,58,306,240,12
1184,16,74,300,375,12
1185,0,66,389,385,12
1186,117,82,341,289,12
1187,0,76,236,285,12
1189,16,0,314,240,12
1190,15,4,255,210,12
1191,0,0,200,150,12
1192,27,6,117,112,12
1193,6,22,190,188,12
1194,11,18,274,187,12
1195,0,57,229,225,12
1196,0,1,375,467,12
1197,6,88,392,456,12
1198,140,22,349,216,12
1199,41,0,317,210,12
6904,20,147,215,279,12
6918,0,0,474,480,12
6934,49,32,280,262,12
6952,7,9,355,300,12
6955,309,159,500,256,12
6955,158,170,441,375,12
6958,75,0,494,375,12
6959,225,112,400,261,12
6963,6,69,181,208,12
6970,1,88,263,345,12
7011,69,9,406,201,12
7014,37,41,189,258,12
7160,363,249,548,417,12
7160,122,212,255,371,12
9158,84,67,324,334,12
9287,6,135,241,351,12
9290,72,46,406,330,12
9321,69,76,360,340,12
10968,36,0,480,360,12
10969,0,58,267,480,12
11066,70,27,384,322,12
11067,82,46,379,321,12
11069,51,84,360,345,12
11127,64,39,412,348,12
11447,0,97,288,367,12
11448,0,54,288,417,12
11456,0,1,427,348,12
11595,7,109,354,361,12
11869,164,147,288,328,12
12992,55,15,397,288,12
12993,112,40,362,247,12
12994,0,0,495,360,12
12995,65,68,459,269,12
12996,31,86,788,458,12
12997,36,6,800,600,12
12998,36,0,264,219,12
12999,47,5,375,297,12
13000,12,11,380,275,12
13001,30,8,366,292,12
13002,16,6,285,296,12
13003,13,10,389,281,12
13004,20,27,375,291,12
13005,41,7,382,285,12
13006,30,6,371,288,12
13007,8,1,392,297,12
13008,32,47,363,297,12
13009,44,5,384,297,12
13010,8,0,376,300,12
13011,0,0,310,294,12
13012,18,5,379,300,12
13013,39,1,368,300,12
13014,3,0,392,300,12
13015,44,44,418,336,12
13016,91,67,381,300,12
13017,0,0,432,315,12
13018,110,13,263,135,12
13019,290,100,486,303,12
13020,15,90,210,293,12
13021,265,130,442,268,12
13022,195,159,370,268,12
13023,3,208,361,418,12
13024,160,52,451,375,12
13025,58,45,340,276,12
13026,0,78,240,313,12
13027,77,99,370,262,12
13028,55,33,338,278,12
13029,0,54,231,267,12
13030,16,1,423,335,12
13031,4,62,196,230,12
13032,41,0,500,375,12
13033,56,26,238,182,12
13034,79,65,344,264,12
13035,490,115,753,486,12
13226,165,160,362,322,12
13679,106,23,741,515,12
13694,203,103,408,293,12
13961,112,64,401,292,12
13961,93,272,428,545,12
13967,84,19,376,316,12
13967,160,301,440,568,12
13986,0,0,596,480,12
13994,232,252,472,497,12
13994,76,356,294,608,12
14029,28,58,740,461,12
14095,245,222,521,473,12
14415,20,79,156,200,12
14421,124,106,236,202,12
14423,49,74,174,207,12
14424,109,110,230,224,12
14504,48,156,320,440,12
14506,140,206,396,464,12
14507,236,162,560,480,12
14509,26,90,302,402,12
14511,260,146,562,432,12
14516,96,268,420,575,12
14520,230,261,590,595,12
14541,293,160,605,448,12
14546,33,253,368,526,12
14549,248,196,593,433,12
14550,140,103,423,315,12
14555,221,258,523,563,12
14557,135,216,460,521,12
14568,79,98,185,213,12
14604,33,246,470,600,12
14606,0,248,431,591,12
14608,96,165,430,488,12
14610,3,60,438,501,12
14611,100,201,398,483,12
14612,406,6,786,225,12
14614,140,131,431,430,12
14617,181,106,453,331,12
14620,54,142,288,416,12
14622,160,208,396,454,12
14623,248,172,542,480,12
14625,20,96,304,374,12
14627,256,146,576,414,12
14649,44,0,588,480,12
14700,233,197,556,478,12
14718,0,46,186,228,12
14724,104,92,257,238,12
14726,18,57,202,231,12
14727,92,79,262,240,12
15117,332,51,640,376,12
15117,40,62,356,382,12
15928,300,20,600,315,12
2593,0,7,289,279,27
2594,3,22,784,579,27
2595,32,18,399,300,27
2596,25,15,428,345,27
2597,60,36,440,347,27
2598,17,126,404,546,27
2599,22,39,460,327,27
2600,12,49,406,518,27
2601,61,61,626,477,27
2602,97,105,438,406,27
2603,91,79,705,469,27
2604,52,51,532,447,27
2605,15,35,766,503,27
2606,48,9,604,437,27
2609,81,17,648,487,27
2610,39,82,765,504,27
2611,34,43,744,444,27
2612,98,100,401,395,27
2613,78,96,426,407,27
2614,58,48,432,348,27
2615,105,78,450,406,27
2616,60,73,408,290,27
2617,96,97,422,396,27
2618,115,60,390,292,27
2619,127,97,385,370,27
2620,108,88,391,393,27
2621,65,91,385,327,27
2622,61,57,460,325,27
2623,68,112,428,330,27
2624,15,120,358,461,27
2625,37,97,405,310,27
2626,98,67,396,295,27
2627,17,10,480,365,27
2628,123,58,368,271,27
2629,73,57,457,306,27
2630,40,40,613,444,27
2631,25,56,452,314,27
2632,89,2,400,300,27
2633,28,65,380,316,27
2634,10,84,500,284,27
2635,86,1,485,442,27
2636,18,171,336,430,27
2637,95,55,440,331,27
2638,42,3,500,347,27
2640,2,86,366,457,27
2641,57,51,440,343,27
2642,0,39,483,316,27
2643,8,60,498,360,27
2644,106,90,386,381,27
2645,0,0,412,500,27
2646,270,52,620,428,27
2647,91,159,685,581,27
2648,76,102,618,539,27
2649,20,30,749,544,27
2650,84,189,677,587,27
2651,24,27,594,535,27
2652,24,16,756,514,27
2653,16,54,782,578,27
2654,32,12,751,511,27
2655,88,166,622,539,27
2656,94,99,758,500,27
2657,15,111,795,694,27
2658,63,34,390,328,27
2659,11,14,400,300,27
2660,60,46,526,416,27
2661,17,29,283,230,27
2662,218,146,764,533,27
2663,51,0,400,293,27
2664,16,124,414,401,27
2665,65,59,348,261,27
2666,128,93,528,382,27
2667,21,21,390,311,27
2668,58,66,379,327,27
2669,62,64,562,420,27
2670,38,33,560,456,27
2671,113,157,313,268,27
2672,80,42,601,472,27
2673,37,10,550,365,27
2675,57,56,578,372,27
2676,0,2,400,300,27
2677,175,45,665,476,27
2678,57,108,610,426,27
2679,10,9,640,480,27
2681,65,50,475,363,27
2682,64,252,400,600,27
2683,409,95,669,284,27
2684,111,115,504,331,27
2685,8,30,482,353,27
2686,80,68,417,327,27
2687,53,57,457,308,27
2689,137,105,632,519,27
2690,111,69,363,248,27
2691,56,57,370,313,27
6912,0,0,400,300,27
9079,52,18,429,334,27
9081,0,33,360,411,27
9133,15,109,303,390,27
9140,55,21,279,400,27
9234,4,63,258,393,27
9332,42,21,399,339,27
9350,54,25,345,253,27
10609,25,0,447,360,27
10611,0,3,360,480,27
10612,0,3,480,360,27
10664,0,49,360,480,27
10671,0,0,348,480,27
10769,0,26,277,439,27
11061,0,0,480,349,27
11084,30,0,423,360,27
11178,30,9,420,355,27
11245,18,24,433,358,27
11420,0,48,480,354,27
11550,0,0,480,351,27
11603,93,193,330,360,27
11626,97,4,447,264,27
13035,1,161,341,471,27
13691,166,41,631,488,27
13714,48,71,500,374,27
13721,152,180,576,384,27
13729,164,148,640,376,27
13963,1,48,218,238,27
13977,17,65,226,278,27
14001,62,4,230,164,27
14011,300,105,756,518,27
14021,400,263,723,578,27
14351,393,55,800,321,27
14369,0,63,546,598,27
14374,0,74,640,390,27
14547,61,245,625,600,27
14556,25,10,718,598,27
14591,38,0,735,600,27
14598,12,46,240,290,27
14695,1,72,395,417,27
14704,0,38,180,249,27
14708,78,11,238,148,27
14712,0,8,180,298,27
14713,0,41,180,280,27
14717,38,4,260,178,27
14770,121,26,671,403,27
15110,274,34,597,433,27
15279,7,1,583,450,27
15593,253,51,600,418,27
15622,153,3,501,356,27
15664,100,11,630,468,27
15668,21,0,605,358,27
15745,248,102,600,446,27
15747,276,25,578,360,27
15805,0,0,471,443,27
15887,0,32,480,565,27
15915,0,64,478,611,27
16009,18,123,396,417,27
1498,115,36,375,246,16
1499,16,81,449,414,16
1500,25,12,471,360,16
1501,55,89,531,292,16
1502,380,44,640,480,16
1503,59,16,389,241,16
1504,75,45,487,331,16
1505,135,152,386,368,16
1506,37,50,633,336,16
1507,0,0,640,460,16
1508,143,0,682,577,16
1509,0,183,300,423,16
1510,94,36,354,263,16
1511,210,42,300,136,16
1512,206,10,440,298,16
1513,73,33,266,168,16
1514,0,0,327,258,16
1515,57,155,350,346,16
1515,0,60,177,211,16
1515,301,115,480,367,16
1516,276,49,554,521,16
1517,0,20,518,466,16
1518,53,29,592,408,16
1519,64,44,536,480,16
1521,100,203,365,375,16
1522,0,0,410,375,16
1523,275,227,800,600,16
1524,57,55,246,341,16
1524,238,106,405,352,16
1524,160,20,350,150,16
1525,166,13,342,157,16
1526,211,90,438,375,16
1527,55,120,570,600,16
1528,23,25,647,461,16
1529,139,7,316,268,16
1530,0,0,420,303,16
1531,8,15,491,368,16
1532,200,190,368,340,16
1533,159,80,301,143,16
1534,0,124,350,425,16
1535,0,185,280,420,16
1536,299,10,420,228,16
1537,77,244,488,435,16
1538,0,0,640,480,16
1539,9,3,320,250,16
1540,0,36,614,395,16
1541,0,32,480,548,16
1542,0,0,460,345,16
1543,0,117,800,463,16
1544,0,0,380,285,16
1545,0,0,400,300,16
1546,0,0,334,323,16
1547,21,13,434,236,16
1548,50,221,558,476,16
1548,356,48,633,364,16
1548,0,36,368,268,16
1549,91,157,284,260,16
1550,0,26,640,480,16
1551,0,0,480,360,16
1552,0,219,513,600,16
1553,16,48,240,292,16
1554,62,12,360,281,16
1555,0,27,283,378,16
1556,0,166,399,533,16
1557,44,128,584,376,16
1558,0,0,350,263,16
1559,43,122,201,253,16
1560,65,30,462,443,16
1561,0,0,500,375,16
1562,0,120,402,558,16
1563,0,0,640,480,16
1564,0,60,345,346,16
1565,18,23,462,356,16
1566,0,0,205,160,16
1567,36,0,465,264,16
1568,110,0,800,600,16
1569,0,34,220,158,16
1570,0,0,400,300,16
1571,33,3,262,220,16
1572,55,61,450,340,16
1573,185,85,500,375,16
1574,0,46,280,230,16
1575,36,57,195,136,16
1576,0,117,390,452,16
1577,37,113,800,471,16
1578,0,0,283,212,16
1579,0,0,350,215,16
1580,0,0,350,232,16
1581,0,0,300,199,16
1582,0,0,735,569,16
1583,0,0,300,199,16
1584,12,60,288,201,16
1585,0,0,300,199,16
1586,28,0,350,263,16
1587,0,0,300,205,16
1588,0,0,500,246,16
1589,0,0,640,480,16
1590,0,0,450,338,16
1591,0,0,800,600,16
9038,27,66,457,262,16
9039,27,66,457,262,16
9063,39,42,451,328,16
9064,4,76,468,273,16
9307,9,90,456,270,16
9309,0,90,480,301,16
9310,0,93,466,271,16
9323,9,109,424,256,16
9324,15,90,430,262,16
9333,6,69,480,282,16
9334,16,69,438,289,16
11001,7,67,453,270,16
11002,45,60,447,322,16
11003,30,84,463,268,16
11016,9,112,438,282,16
11032,15,96,459,304,16
11034,18,84,451,270,16
11073,33,105,414,264,16
11075,33,75,412,273,16
11085,0,54,459,294,16
11086,27,76,439,274,16
11376,84,37,417,252,16
11451,39,63,270,288,16
11510,6,30,451,352,16
11526,4,49,447,261,16
11551,27,6,466,360,16
11560,3,94,480,243,16
11619,39,67,444,243,16
13546,325,196,783,586,16
13580,33,41,295,283,16
13592,270,55,431,214,16
13592,128,9,287,141,16
13592,48,89,203,232,16
13592,169,161,351,339,16
13593,10,33,399,287,16
13594,0,129,308,406,16
13595,270,68,376,300,16
13595,147,119,300,297,16
13596,63,84,308,306,16
13597,0,51,385,333,16
13598,24,118,370,319,16
13599,22,0,319,430,16
13600,40,217,279,420,16
13600,12,49,204,208,16
13600,187,127,360,264,16
13600,222,36,360,151,16
13727,62,52,454,380,16
14011,21,83,243,518,16
14034,338,76,676,285,16
14034,33,48,315,363,16
14037,68,50,466,248,16
14037,20,283,356,575,16
14040,8,296,305,528,16
14040,516,376,745,593,16
14045,545,200,783,430,16
14045,306,193,548,436,16
14053,308,358,800,558,16
14091,313,45,731,388,16
14091,445,383,680,600,16
14091,88,223,386,486,16
14099,0,152,454,368,16
14307,0,242,203,535,16
14325,298,0,490,312,16
14537,211,78,786,565,16
14597,201,71,310,176,16
15349,343,85,600,240,16
16027,163,0,371,247,16
16027,247,201,367,343,16
16030,110,25,312,206,16
16030,313,12,544,225,16
16030,89,318,597,436,16
6838,13,10,328,400,83
8738,57,46,187,165,83
8739,17,55,156,155,83
8740,5,43,211,156,83
8741,10,100,580,470,83
8742,52,117,576,445,83
8743,14,46,310,234,83
8744,70,0,368,278,83
8745,0,0,200,150,83
8746,0,0,320,240,83
8747,0,4,320,210,83
8748,71,23,776,587,83
8749,0,0,592,600,83
8750,0,0,320,240,83
8751,18,30,220,156,83
8752,19,4,274,192,83
8753,0,0,340,255,83
8754,0,3,317,243,83
8755,0,12,320,234,83
8756,0,20,640,480,83
8757,3,75,362,263,83
8758,0,0,320,240,83
8759,0,0,192,144,83
8760,0,0,192,144,83
8761,0,11,380,255,83
8762,0,0,192,144,83
8763,0,0,480,360,83
8764,11,16,380,293,83
8765,0,0,320,240,83
8766,0,0,192,144,83
8767,0,0,192,144,83
8768,0,0,200,150,83
8769,35,28,375,242,83
8770,0,0,210,158,83
8771,108,4,640,468,83
8772,0,22,222,228,83
8773,0,133,598,465,83
8774,0,22,196,139,83
8775,0,4,191,150,83
8776,0,0,160,120,83
8777,0,22,640,480,83
8778,0,0,170,127,83
8779,0,70,640,454,83
8780,9,28,189,158,83
8781,7,6,166,108,83
8782,21,46,340,300,83
8783,0,88,600,472,83
8784,56,112,589,448,83
8785,0,6,165,135,83
8786,0,0,160,120,83
8787,0,18,200,139,83
8788,0,0,320,240,83
8789,0,0,640,480,83
8790,76,3,349,257,83
8791,10,27,391,251,83
8792,0,43,270,330,83
8793,0,35,350,227,83
8794,0,0,200,165,83
8795,0,0,400,300,83
8796,0,0,300,225,83
8797,0,0,300,300,83
8798,0,0,240,192,83
8799,12,12,392,288,83
8800,10,13,389,290,83
8801,0,0,500,375,83
8802,0,0,450,338,83
8803,80,114,589,432,83
8804,0,0,640,480,83
8805,0,0,320,240,83
8806,7,32,249,267,83
8807,0,0,250,188,83
8808,0,0,248,210,83
8809,0,111,240,361,83
8810,0,22,360,250,83
8811,0,36,300,225,83
8812,0,0,216,162,83
8813,11,3,297,261,83
8814,32,0,624,480,83
8815,0,0,500,375,83
8816,0,37,368,367,83
8817,0,0,640,480,83
8818,10,20,320,240,83
8819,26,0,320,240,83
8820,0,40,240,320,83
8821,0,38,296,234,83
8822,0,34,640,480,83
8823,0,6,224,164,83
8824,80,0,320,186,83
8825,46,50,778,600,83
8826,0,0,177,142,83
8827,0,32,320,178,83
8828,0,48,400,300,83
8829,0,108,480,488,83
8830,0,0,216,162,83
8831,0,0,400,300,83
8832,57,60,758,556,83
8833,0,0,176,144,83
8834,0,66,240,320,83
8835,6,16,142,111,83
8836,0,0,320,240,83
8837,42,72,270,232,83
9066,0,97,480,640,83
9108,19,100,312,384,83
9354,42,12,396,333,83
10635,1,90,360,391,83
10750,0,3,349,423,83
10832,0,0,480,360,83
10833,0,7,468,348,83
10855,0,0,480,480,83
10962,0,9,357,453,83
11139,0,7,358,472,83
11148,0,52,360,480,83
11187,64,15,381,343,83
11423,10,7,457,276,83
11654,19,15,453,360,83
11656,3,3,450,360,83
11696,302,76,739,477,83
11700,0,0,751,600,83
13612,6,0,755,600,83
13621,30,94,210,244,83
13716,276,97,624,377,83
13768,60,152,624,472,83
13778,24,24,532,328,83
14747,10,85,775,501,83
14749,43,43,728,381,83
14796,28,0,700,600,83
14803,56,126,590,686,83
14825,15,0,748,596,83
14900,68,19,508,223,83
14985,82,24,560,436,83
15111,100,72,454,428,83
15530,28,143,236,410,83
15690,117,75,522,450,83
15723,52,12,558,450,83
15826,127,5,571,360,83
15838,208,20,582,390,83
15889,102,39,550,345,83
